FAM10943-i1-1.1_002233,NA,ATP phosphoribosyltransferase regulatory subunit
FAM10943-i1-1.1_002234,NA,ATP phosphoribosyltransferase
FAM10943-i1-1.1_002235,hisD,histidinol dehydrogenase
FAM10943-i1-1.1_002236,hisB,imidazoleglycerol-phosphate dehydratase HisB
FAM10943-i1-1.1_002237,hisH,imidazole glycerol phosphate synthase subunit HisH
FAM10943-i1-1.1_002238,hisA,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase
FAM10943-i1-1.1_002239,hisF,imidazole glycerol phosphate synthase subunit HisF
FAM10943-i1-1.1_002240,hisI,phosphoribosyl-AMP cyclohydrolase
FAM10943-i1-1.1_002241,hisE,phosphoribosyl-ATP diphosphatase
FAM10943-i1-1.1_002242,hisC,histidinol-phosphate transaminase
FAM10943-i1-1.1_002243,NA,IS30 family transposase
FAM10943-i1-1.1_002244,NA,APC family permease
FAM10943-i1-1.1_002245,NA,hypothetical protein
FAM10943-i1-1.1_002246,pyrR,bifunctional pyr operon transcriptional regulator/uracil phosphoribosyltransferase PyrR
FAM10943-i1-1.1_002247,NA,DUF5011 domain-containing protein
FAM10943-i1-1.1_002248,NA,adenylosuccinate synthase
FAM10943-i1-1.1_002249,NA,GMP reductase
FAM10943-i1-1.1_002250,NA,FAD-dependent oxidoreductase
FAM10943-i1-1.1_002251,NA,ECF transporter S component
FAM10943-i1-1.1_002252,NA,glycerophosphodiester phosphodiesterase
FAM10943-i1-1.1_002253,NA,IS30 family transposase
FAM10943-i1-1.1_002254,NA,class I SAM-dependent methyltransferase
FAM10943-i1-1.1_002255,NA,3-hydroxyacyl-CoA dehydrogenase
FAM10943-i1-1.1_002256,rihC,ribonucleoside hydrolase RihC
FAM10943-i1-1.1_002257,NA,NupC/NupG family nucleoside CNT transporter
FAM10943-i1-1.1_002258,NA,amino acid permease
FAM10943-i1-1.1_002259,NA,amino acid ABC transporter ATP-binding protein
FAM10943-i1-1.1_002260,NA,ABC transporter substrate-binding protein/permease
FAM10943-i1-1.1_002261,rpsD,30S ribosomal protein S4
FAM10943-i1-1.1_002262,ezrA,septation ring formation regulator EzrA
FAM10943-i1-1.1_002263,NA,cysteine desulfurase
FAM10943-i1-1.1_002264,thiI,tRNA 4-thiouridine(8) synthase ThiI
FAM10943-i1-1.1_002265,NA,valine--tRNA ligase
FAM10943-i1-1.1_002266,NA,hypothetical protein
FAM10943-i1-1.1_002267,NA,hypothetical protein
FAM10943-i1-1.1_002268,NA,hypothetical protein
FAM10943-i1-1.1_002269,NA,histidine phosphatase family protein
FAM10943-i1-1.1_002270,NA,glucosamine-6-phosphate deaminase
FAM10943-i1-1.1_002271,NA,Fic family protein
FAM10943-i1-1.1_002272,NA,helix-turn-helix domain-containing protein
FAM10943-i1-1.1_002273,NA,bifunctional metallophosphatase/5'-nucleotidase
FAM10943-i1-1.1_002274,NA,hypothetical protein
FAM10943-i1-1.1_002275,NA,IS30 family transposase
FAM10943-i1-1.1_002317,NA,uracil permease
FAM10943-i1-1.1_002318,atpB,F0F1 ATP synthase subunit A
FAM10943-i1-1.1_002319,atpE,F0F1 ATP synthase subunit C
FAM10943-i1-1.1_002320,atpF,F0F1 ATP synthase subunit B
FAM10943-i1-1.1_002321,NA,F0F1 ATP synthase subunit delta
FAM10943-i1-1.1_002322,NA,F0F1 ATP synthase subunit alpha
FAM10943-i1-1.1_002323,NA,F0F1 ATP synthase subunit gamma
FAM10943-i1-1.1_002324,atpD,F0F1 ATP synthase subunit beta
FAM10943-i1-1.1_002325,NA,F0F1 ATP synthase subunit epsilon
FAM10943-i1-1.1_002326,NA,efflux RND transporter permease subunit
FAM10943-i1-1.1_002327,NA,glycosyltransferase family 2 protein
FAM10943-i1-1.1_002328,NA,beta-glucanase
FAM10943-i1-1.1_002329,NA,NADPH-dependent oxidoreductase
FAM10943-i1-1.1_002330,NA,oleate hydratase
FAM10943-i1-1.1_002331,NA,Trk family potassium uptake protein
FAM10943-i1-1.1_002332,NA,TrkA family potassium uptake protein
FAM10943-i1-1.1_002333,NA,methyltransferase domain-containing protein
FAM10943-i1-1.1_002334,NA,restriction endonuclease subunit S
FAM10943-i1-1.1_002335,NA,site-specific integrase
FAM10943-i1-1.1_002336,NA,restriction endonuclease subunit S
FAM10943-i1-1.1_002337,NA,restriction endonuclease
FAM10943-i1-1.1_002338,NA,restriction endonuclease
FAM10943-i1-1.1_002339,NA,phospholipase D family protein
FAM10943-i1-1.1_002340,NA,asparaginase
FAM10943-i1-1.1_002341,NA,DUF1002 domain-containing protein
FAM10943-i1-1.1_002342,NA,PLP-dependent aminotransferase family protein
FAM10943-i1-1.1_002343,NA,L-lactate dehydrogenase
FAM10943-i1-1.1_002344,NA,2-keto-4-pentenoate hydratase
FAM10943-i1-1.1_002345,NA,alpha/beta hydrolase
FAM10943-i1-1.1_002346,NA,sugar O-acetyltransferase
FAM10943-i1-1.1_002347,NA,LysR family transcriptional regulator substrate-binding protein
FAM10943-i1-1.1_002348,NA,phage tail family protein
FAM10943-i1-1.1_002349,NA,tape measure protein
FAM10943-i1-1.1_002350,NA,hypothetical protein
FAM10943-i1-1.1_002351,NA,hypothetical protein
FAM10943-i1-1.1_002352,NA,hypothetical protein
FAM10943-i1-1.1_002353,NA,DUF806 family protein
FAM10943-i1-1.1_002354,NA,hypothetical protein
FAM10943-i1-1.1_002355,NA,phage head closure protein
FAM10943-i1-1.1_002356,NA,phage gp6-like head-tail connector protein
FAM10943-i1-1.1_002357,NA,phage major capsid protein
FAM10943-i1-1.1_002358,NA,VTT domain-containing protein
FAM10943-i1-1.1_002359,NA,TIGR01906 family membrane protein
FAM10943-i1-1.1_002360,NA,TIGR01457 family HAD-type hydrolase
FAM10943-i1-1.1_002361,NA,YutD family protein
FAM10943-i1-1.1_002362,NA,metallophosphoesterase
FAM10943-i1-1.1_002363,NA,acetate kinase
FAM10943-i1-1.1_002364,NA,class I SAM-dependent methyltransferase
FAM10943-i1-1.1_002365,NA,ComGF family competence protein
FAM10943-i1-1.1_002366,NA,hypothetical protein
FAM10943-i1-1.1_002367,NA,hypothetical protein
FAM10943-i1-1.1_002368,NA,competence protein ComGC
FAM10943-i1-1.1_002369,NA,IS30 family transposase
FAM10943-i1-1.1_002370,rpmA,50S ribosomal protein L27
FAM10943-i1-1.1_002371,NA,ribosomal-processing cysteine protease Prp
FAM10943-i1-1.1_002372,rplU,50S ribosomal protein L21
FAM10943-i1-1.1_002373,NA,TetR/AcrR family transcriptional regulator
FAM10943-i1-1.1_002375,NA,hypothetical protein
FAM10943-i1-1.1_002376,NA,hypothetical protein
FAM10943-i1-1.1_002377,NA,exonuclease SbcC
FAM10943-i1-1.1_002378,NA,metal-sulfur cluster assembly factor
FAM10943-i1-1.1_002379,msrA,peptide-methionine (S)-S-oxide reductase MsrA
FAM10943-i1-1.1_002381,NA,IS30 family transposase
FAM10943-i1-1.1_002382,NA,hypothetical protein
FAM10943-i1-1.1_002383,NA,phosphoribosylanthranilate isomerase
FAM10943-i1-1.1_002384,NA,bifunctional hydroxymethylpyrimidine kinase/phosphomethylpyrimidine kinase
FAM10943-i1-1.1_002385,ltrA,group II intron reverse transcriptase/maturase
FAM10943-i1-1.1_002386,NA,winged helix-turn-helix transcriptional regulator
FAM10943-i1-1.1_002388,NA,XTP/dITP diphosphatase
FAM10943-i1-1.1_002389,NA,type II toxin-antitoxin system PemK/MazF family toxin
FAM10943-i1-1.1_002390,NA,hypothetical protein
FAM10943-i1-1.1_002391,NA,LPXTG cell wall anchor domain-containing protein
FAM10943-i1-1.1_002392,NA,IS30 family transposase
FAM10943-i1-1.1_002393,NA,glycoside hydrolase family 25
FAM10943-i1-1.1_002394,NA,tyrosine protein phosphatase
FAM10943-i1-1.1_002395,NA,DEAD/DEAH box helicase
FAM10943-i1-1.1_002396,NA,LPXTG cell wall anchor domain-containing protein
FAM10943-i1-1.1_002397,NA,PFL family protein
FAM10943-i1-1.1_002398,NA,ACT domain-containing protein
FAM10943-i1-1.1_002399,NA,aldo/keto reductase
FAM10943-i1-1.1_002400,NA,LysR family transcriptional regulator
FAM10943-i1-1.1_002401,NA,flavodoxin
FAM10943-i1-1.1_002402,NA,cupin domain-containing protein
FAM10943-i1-1.1_002403,NA,DUF441 domain-containing protein
FAM10943-i1-1.1_002404,NA,DHA2 family efflux MFS transporter permease subunit
FAM10943-i1-1.1_002405,NA,CopY/TcrY family copper transport repressor
FAM10943-i1-1.1_000087,NA,hypothetical protein
FAM10943-i1-1.1_000088,NA,MFS transporter
FAM10943-i1-1.1_000089,NA,low temperature requirement protein A
FAM10943-i1-1.1_000090,NA,universal stress protein
FAM10943-i1-1.1_000091,NA,Lrp/AsnC family transcriptional regulator
FAM10943-i1-1.1_000092,NA,cation:dicarboxylase symporter family transporter
FAM10943-i1-1.1_000093,NA,DedA family protein
FAM10943-i1-1.1_000094,NA,IS30 family transposase
FAM10943-i1-1.1_000095,NA,phosphopentomutase
FAM10943-i1-1.1_000096,cadA,cadmium-translocating P-type ATPase
FAM10943-i1-1.1_000097,NA,matrixin family metalloprotease
FAM10943-i1-1.1_000098,NA,hypothetical protein
FAM10943-i1-1.1_000099,NA,hypothetical protein
FAM10943-i1-1.1_000100,NA,FAD-dependent oxidoreductase
FAM10943-i1-1.1_000101,NA,IS30 family transposase
FAM10943-i1-1.1_000102,NA,phosphoketolase family protein
FAM10943-i1-1.1_000103,NA,acyltransferase
FAM10943-i1-1.1_000104,NA,GntR family transcriptional regulator
FAM10943-i1-1.1_000105,ybaK,Cys-tRNA(Pro) deacylase
FAM10943-i1-1.1_000106,NA,C69 family dipeptidase
FAM10943-i1-1.1_000107,NA,ISL3 family transposase
FAM10943-i1-1.1_000108,glf,UDP-galactopyranose mutase
FAM10943-i1-1.1_000109,NA,nucleotide sugar dehydrogenase
FAM10943-i1-1.1_000110,NA,hypothetical protein
FAM10943-i1-1.1_000111,istA,IS21 family transposase
FAM10943-i1-1.1_000112,istB,IS21-like element helper ATPase IstB
FAM10943-i1-1.1_000113,NA,IS66 family transposase zinc-finger binding domain-containing protein
FAM10943-i1-1.1_000114,NA,hypothetical protein
FAM10943-i1-1.1_000115,NA,dihydrofolate reductase family protein
FAM10943-i1-1.1_000116,NA,AEC family transporter
FAM10943-i1-1.1_000117,NA,pyridoxal phosphate-dependent aminotransferase
FAM10943-i1-1.1_000118,NA,DUF3737 family protein
FAM10943-i1-1.1_000119,NA,carboxymuconolactone decarboxylase family protein
FAM10943-i1-1.1_000120,NA,aldo/keto reductase
FAM10943-i1-1.1_000121,NA,NAD(P)H-dependent oxidoreductase
FAM10943-i1-1.1_000122,NA,glutamate--tRNA ligase
FAM10943-i1-1.1_000123,NA,aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme
FAM10943-i1-1.1_000124,NA,MetQ/NlpA family ABC transporter substrate-binding protein
FAM10943-i1-1.1_000125,NA,amidohydrolase
FAM10943-i1-1.1_000126,NA,C39 family peptidase
FAM10943-i1-1.1_000127,NA,IS30 family transposase
FAM10943-i1-1.1_000128,NA,IS30 family transposase
FAM10943-i1-1.1_000129,NA,MFS transporter
FAM10943-i1-1.1_000130,NA,C1 family peptidase
FAM10943-i1-1.1_000131,NA,NAD(P)H-binding protein
FAM10943-i1-1.1_000132,NA,M1 family metallopeptidase
FAM10943-i1-1.1_000133,NA,YbaN family protein
FAM10943-i1-1.1_000134,NA,DUF3290 family protein
FAM10943-i1-1.1_000135,NA,DUF421 domain-containing protein
FAM10943-i1-1.1_000136,NA,alpha/beta hydrolase
FAM10943-i1-1.1_000137,NA,hypothetical protein
FAM10943-i1-1.1_000138,NA,nucleoside 2-deoxyribosyltransferase
FAM10943-i1-1.1_000139,NA,HAD family phosphatase
FAM10943-i1-1.1_000140,NA,LapA family protein
FAM10943-i1-1.1_000142,NA,tyrosine-type recombinase/integrase
FAM10943-i1-1.1_000143,NA,type II toxin-antitoxin system RelE/ParE family toxin
FAM10943-i1-1.1_000144,NA,NmrA family NAD(P)-binding protein
FAM10943-i1-1.1_000145,NA,helix-turn-helix domain-containing protein
FAM10943-i1-1.1_000146,NA,type II toxin-antitoxin system PemK/MazF family toxin
FAM10943-i1-1.1_000147,NA,hypothetical protein
FAM10943-i1-1.1_000149,NA,type II toxin-antitoxin system Phd/YefM family antitoxin
FAM10943-i1-1.1_000150,NA,transposase domain-containing protein
FAM10943-i1-1.1_000151,NA,IS30 family transposase
FAM10943-i1-1.1_000152,NA,hypothetical protein
FAM10943-i1-1.1_000153,NA,N-6 DNA methylase
FAM10943-i1-1.1_000154,NA,restriction endonuclease subunit S
FAM10943-i1-1.1_000155,NA,tyrosine-type recombinase/integrase
FAM10943-i1-1.1_000156,NA,restriction endonuclease subunit S
FAM10943-i1-1.1_000157,NA,IS30 family transposase
FAM10943-i1-1.1_000196,NA,beta-galactosidase
FAM10943-i1-1.1_000197,NA,MFS transporter
FAM10943-i1-1.1_000198,NA,LacI family DNA-binding transcriptional regulator
FAM10943-i1-1.1_000199,NA,hypothetical protein
FAM10943-i1-1.1_000200,NA,universal stress protein
FAM10943-i1-1.1_000201,NA,VIT family protein
FAM10943-i1-1.1_000202,NA,VIT family protein
FAM10943-i1-1.1_000203,NA,cation transporter
FAM10943-i1-1.1_000204,NA,metal-dependent transcriptional regulator
FAM10943-i1-1.1_000205,NA,cold-shock protein
FAM10943-i1-1.1_000206,NA,threonine/serine exporter family protein
FAM10943-i1-1.1_000207,NA,threonine/serine exporter family protein
FAM10943-i1-1.1_000208,NA,LLM class flavin-dependent oxidoreductase
FAM10943-i1-1.1_000209,NA,transposase
FAM10943-i1-1.1_000210,NA,methylated-DNA--[protein]-cysteine S-methyltransferase
FAM10943-i1-1.1_000211,NA,nitroreductase
FAM10943-i1-1.1_000212,NA,hydrophobic protein
FAM10943-i1-1.1_000213,NA,GNAT family N-acetyltransferase
FAM10943-i1-1.1_000214,NA,NAD(P)/FAD-dependent oxidoreductase
FAM10943-i1-1.1_000215,smpB,SsrA-binding protein SmpB
FAM10943-i1-1.1_000216,rnr,ribonuclease R
FAM10943-i1-1.1_000217,NA,alpha/beta fold hydrolase
FAM10943-i1-1.1_000218,secG,preprotein translocase subunit SecG
FAM10943-i1-1.1_000219,NA,ClC family H(+)/Cl(-) exchange transporter
FAM10943-i1-1.1_000220,NA,IS30 family transposase
FAM10943-i1-1.1_000221,NA,hypothetical protein
FAM10943-i1-1.1_000222,NA,MFS transporter
FAM10943-i1-1.1_000223,dnaB,replicative DNA helicase
FAM10943-i1-1.1_000224,rplI,50S ribosomal protein L9
FAM10943-i1-1.1_000225,NA,DHH family phosphoesterase
FAM10943-i1-1.1_000226,NA,EAL domain-containing protein
FAM10943-i1-1.1_000227,NA,GGDEF domain-containing protein
FAM10943-i1-1.1_000228,NA,IS30 family transposase
FAM10943-i1-1.1_000229,NA,hypothetical protein
FAM10943-i1-1.1_000230,NA,helix-turn-helix transcriptional regulator
FAM10943-i1-1.1_000231,NA,nitroreductase family protein
FAM10943-i1-1.1_000232,NA,helix-turn-helix transcriptional regulator
FAM10943-i1-1.1_000233,NA,bifunctional hydroxymethylpyrimidine kinase/phosphomethylpyrimidine kinase
FAM10943-i1-1.1_000234,NA,cytosine permease
FAM10943-i1-1.1_000235,NA,ADP-ribosylglycohydrolase family protein
FAM10943-i1-1.1_000236,NA,GntR family transcriptional regulator
FAM10943-i1-1.1_000237,rfbD,dTDP-4-dehydrorhamnose reductase
FAM10943-i1-1.1_000238,NA,DUF1146 domain-containing protein
FAM10943-i1-1.1_000239,murA,UDP-N-acetylglucosamine 1-carboxyvinyltransferase
FAM10943-i1-1.1_000240,NA,rod shape-determining protein
FAM10943-i1-1.1_000241,yidD,membrane protein insertion efficiency factor YidD
FAM10943-i1-1.1_000242,NA,DUF2969 domain-containing protein
FAM10943-i1-1.1_000243,NA,rod shape-determining protein RodA
FAM10943-i1-1.1_000244,NA,glycine cleavage system protein H
FAM10943-i1-1.1_000245,NA,hypothetical protein
FAM10943-i1-1.1_000246,NA,DEAD/DEAH box helicase
FAM10943-i1-1.1_000247,NA,phosphatase PAP2 family protein
FAM10943-i1-1.1_000248,NA,aldo/keto reductase
FAM10943-i1-1.1_000249,NA,IS30 family transposase
FAM10943-i1-1.1_000250,spxA,transcriptional regulator Spx
FAM10943-i1-1.1_000251,NA,adaptor protein MecA
FAM10943-i1-1.1_000252,NA,competence protein CoiA
FAM10943-i1-1.1_000253,NA,C69 family dipeptidase
FAM10943-i1-1.1_000254,NA,DsbA family protein
FAM10943-i1-1.1_000291,NA,APC family permease
FAM10943-i1-1.1_000292,NA,alpha/beta hydrolase
FAM10943-i1-1.1_000293,brnQ,branched-chain amino acid transport system II carrier protein
FAM10943-i1-1.1_000294,NA,ROK family protein
FAM10943-i1-1.1_000295,NA,transposase
FAM10943-i1-1.1_000296,NA,DUF2357 domain-containing protein
FAM10943-i1-1.1_000297,NA,AAA family ATPase
FAM10943-i1-1.1_000299,NA,type 1 glutamine amidotransferase
FAM10943-i1-1.1_000300,NA,Fe-S cluster assembly protein HesB
FAM10943-i1-1.1_000301,NA,NAD(P)H-binding protein
FAM10943-i1-1.1_000302,NA,aldo/keto reductase
FAM10943-i1-1.1_000303,NA,LysR family transcriptional regulator
FAM10943-i1-1.1_000304,NA,IS30 family transposase
FAM10943-i1-1.1_000305,rlmD,23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD
FAM10943-i1-1.1_000306,NA,LacI family DNA-binding transcriptional regulator
FAM10943-i1-1.1_000307,NA,SLC45 family MFS transporter
FAM10943-i1-1.1_000308,NA,exonuclease SbcCD subunit D
FAM10943-i1-1.1_000309,NA,SMC family ATPase
FAM10943-i1-1.1_000310,NA,MurR/RpiR family transcriptional regulator
FAM10943-i1-1.1_000311,aguA,agmatine deiminase
FAM10943-i1-1.1_000312,NA,hypothetical protein
FAM10943-i1-1.1_000313,tnpA,IS200/IS605 family transposase
FAM10943-i1-1.1_000315,NA,Rrf2 family transcriptional regulator
FAM10943-i1-1.1_000316,NA,folate family ECF transporter S component
FAM10943-i1-1.1_000317,NA,aspartate--ammonia ligase
FAM10943-i1-1.1_000318,asnS,asparagine--tRNA ligase
FAM10943-i1-1.1_000319,NA,hypothetical protein
FAM10943-i1-1.1_000320,NA,DUF2252 domain-containing protein
FAM10943-i1-1.1_000321,NA,hypothetical protein
FAM10943-i1-1.1_000322,NA,galactose mutarotase
FAM10943-i1-1.1_000323,NA,hypothetical protein
FAM10943-i1-1.1_000324,NA,phage tail protein
FAM10943-i1-1.1_000325,NA,replication initiation factor domain-containing protein
FAM10943-i1-1.1_000360,NA,lipoate--protein ligase
FAM10943-i1-1.1_000361,NA,universal stress protein
FAM10943-i1-1.1_000362,NA,TetM/TetW/TetO/TetS family tetracycline resistance ribosomal protection protein
FAM10943-i1-1.1_000363,NA,hypothetical protein
FAM10943-i1-1.1_000364,NA,uracil-DNA glycosylase
FAM10943-i1-1.1_000365,pta,phosphate acetyltransferase
FAM10943-i1-1.1_000366,tsaE,tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex ATPase subunit type 1 TsaE
FAM10943-i1-1.1_000367,NA,GNAT family N-acetyltransferase
FAM10943-i1-1.1_000368,NA,histidine--tRNA ligase
FAM10943-i1-1.1_000369,NA,hypothetical protein
FAM10943-i1-1.1_000370,NA,NAD(P)H-hydrate epimerase
FAM10943-i1-1.1_000371,NA,L%2CD-transpeptidase
FAM10943-i1-1.1_000373,NA,glycosyltransferase
FAM10943-i1-1.1_000374,NA,FRG domain-containing protein
FAM10943-i1-1.1_000375,NA,IS30 family transposase
FAM10943-i1-1.1_000376,mobC,plasmid mobilization relaxosome protein MobC
FAM10943-i1-1.1_000377,NA,relaxase/mobilization nuclease domain-containing protein
FAM10943-i1-1.1_000378,NA,hypothetical protein
FAM10943-i1-1.1_000379,NA,hypothetical protein
FAM10943-i1-1.1_000380,NA,helix-turn-helix domain-containing protein
FAM10943-i1-1.1_000381,NA,plasmid recombination protein
FAM10943-i1-1.1_000382,yidA,sugar-phosphatase
FAM10943-i1-1.1_000383,NA,HD domain-containing protein
FAM10943-i1-1.1_000384,NA,lipoate--protein ligase family protein
FAM10943-i1-1.1_000385,NA,IS30 family transposase
FAM10943-i1-1.1_000386,NA,transposase
FAM10943-i1-1.1_000387,rfbB,dTDP-glucose 4%2C6-dehydratase
FAM10943-i1-1.1_000388,NA,hypothetical protein
FAM10943-i1-1.1_000389,tnpB,IS66 family insertion sequence element accessory protein TnpB
FAM10943-i1-1.1_000390,NA,IS66 family transposase zinc-finger binding domain-containing protein
FAM10943-i1-1.1_000391,NA,transposase
FAM10943-i1-1.1_000392,NA,site-specific integrase
FAM10943-i1-1.1_000394,NA,YebC/PmpR family DNA-binding transcriptional regulator
FAM10943-i1-1.1_000395,tadA,Flp pilus assembly complex ATPase component TadA
FAM10943-i1-1.1_000396,NA,type II secretion system F family protein
FAM10943-i1-1.1_000445,NA,hypothetical protein
FAM10943-i1-1.1_000446,NA,D-alanyl-D-alanine carboxypeptidase
FAM10943-i1-1.1_000447,NA,serine hydrolase
FAM10943-i1-1.1_000448,NA,NAD(P)H-dependent oxidoreductase
FAM10943-i1-1.1_000449,NA,NAD(P)H-dependent oxidoreductase
FAM10943-i1-1.1_000450,NA,FAD:protein FMN transferase
FAM10943-i1-1.1_000451,NA,RluA family pseudouridine synthase
FAM10943-i1-1.1_000452,NA,NAD kinase
FAM10943-i1-1.1_000453,NA,GTP pyrophosphokinase family protein
FAM10943-i1-1.1_000454,NA,hypothetical protein
FAM10943-i1-1.1_000476,NA,ABC transporter permease
FAM10943-i1-1.1_000477,NA,glycosyltransferase
FAM10943-i1-1.1_000478,NA,EAL domain-containing protein
FAM10943-i1-1.1_000479,NA,NAD(P)H-dependent oxidoreductase
FAM10943-i1-1.1_000480,NA,iron-containing alcohol dehydrogenase
FAM10943-i1-1.1_000481,NA,sugar transporter
FAM10943-i1-1.1_000482,NA,IS30 family transposase
FAM10943-i1-1.1_000485,NA,NAD(P)H-binding protein
FAM10943-i1-1.1_000486,NA,Rrf2 family transcriptional regulator
FAM10943-i1-1.1_000487,NA,glycine/betaine ABC transporter substrate-binding protein
FAM10943-i1-1.1_000488,NA,5-methyltetrahydropteroyltriglutamate--homocysteine S-methyltransferase
FAM10943-i1-1.1_000489,NA,DUF3278 domain-containing protein
FAM10943-i1-1.1_000490,NA,helix-turn-helix transcriptional regulator
FAM10943-i1-1.1_000491,NA,IS30 family transposase
FAM10943-i1-1.1_000492,tsaB,tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex dimerization subunit type 1 TsaB
FAM10943-i1-1.1_000493,rimI,ribosomal protein S18-alanine N-acetyltransferase
FAM10943-i1-1.1_000494,tsaD,tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex transferase subunit TsaD
FAM10943-i1-1.1_000529,NA,NAD(P)H-binding protein
FAM10943-i1-1.1_000530,NA,GNAT family N-acetyltransferase
FAM10943-i1-1.1_000531,NA,cytochrome B5
FAM10943-i1-1.1_000532,NA,cytochrome B5
FAM10943-i1-1.1_000533,NA,cytochrome B5
FAM10943-i1-1.1_000534,NA,ATP-binding protein
FAM10943-i1-1.1_000535,NA,tyrosine--tRNA ligase
FAM10943-i1-1.1_000536,NA,hypothetical protein
FAM10943-i1-1.1_000537,NA,MazG-like family protein
FAM10943-i1-1.1_000538,xth,exodeoxyribonuclease III
FAM10943-i1-1.1_000539,NA,KxYKxGKxW signal peptide domain-containing protein
FAM10943-i1-1.1_000540,NA,redoxin domain-containing protein
FAM10943-i1-1.1_000541,sdaAA,L-serine ammonia-lyase%2C iron-sulfur-dependent%2C subunit alpha
FAM10943-i1-1.1_000542,NA,serine dehydratase
FAM10943-i1-1.1_000543,NA,IS30 family transposase
FAM10943-i1-1.1_000544,NA,lipocalin/fatty acid-binding family protein
FAM10943-i1-1.1_000546,NA,D-alanine--D-alanine ligase
FAM10943-i1-1.1_000547,NA,IS30 family transposase
FAM10943-i1-1.1_000548,NA,peptidoglycan binding domain-containing protein
FAM10943-i1-1.1_000549,NA,NCS2 family permease
FAM10943-i1-1.1_000569,NA,transposase
FAM10943-i1-1.1_000570,ltrA,group II intron reverse transcriptase/maturase
FAM10943-i1-1.1_000571,NA,hypothetical protein
FAM10943-i1-1.1_000572,NA,hypothetical protein
FAM10943-i1-1.1_000573,NA,RNA polymerase subunit sigma-24
FAM10943-i1-1.1_000574,NA,hypothetical protein
FAM10943-i1-1.1_000575,NA,transposase
FAM10943-i1-1.1_000576,NA,SLAP domain-containing protein
FAM10943-i1-1.1_000577,NA,NupC/NupG family nucleoside CNT transporter
FAM10943-i1-1.1_000578,NA,iron-containing alcohol dehydrogenase
FAM10943-i1-1.1_000579,NA,helix-turn-helix domain-containing protein
FAM10943-i1-1.1_000580,NA,IS3 family transposase
FAM10943-i1-1.1_000581,NA,IS30 family transposase
FAM10943-i1-1.1_000582,NA,ammonium transporter
FAM10943-i1-1.1_000583,NA,gluconate permease
FAM10943-i1-1.1_000584,NA,heavy metal-binding domain-containing protein
FAM10943-i1-1.1_000586,NA,site-specific integrase
FAM10943-i1-1.1_000587,NA,IS30 family transposase
FAM10943-i1-1.1_000589,NA,protein-export chaperone SecB
FAM10943-i1-1.1_000590,tnpA,IS200/IS605 family transposase
FAM10943-i1-1.1_000591,tnpB,IS66 family insertion sequence element accessory protein TnpB
FAM10943-i1-1.1_000592,NA,IS66 family transposase
FAM10943-i1-1.1_000627,NA,hypothetical protein
FAM10943-i1-1.1_000629,NA,ISL3 family transposase
FAM10943-i1-1.1_000630,NA,DUF4767 domain-containing protein
FAM10943-i1-1.1_000631,adhP,alcohol dehydrogenase AdhP
FAM10943-i1-1.1_000632,NA,helix-turn-helix domain-containing protein
FAM10943-i1-1.1_000633,NA,IS3 family transposase
FAM10943-i1-1.1_000635,NA,IS256 family transposase
FAM10943-i1-1.1_000638,NA,hypothetical protein
FAM10943-i1-1.1_000666,NA,hypothetical protein
FAM10943-i1-1.1_000667,NA,restriction endonuclease subunit S
FAM10943-i1-1.1_000668,NA,type II toxin-antitoxin system RelE/ParE family toxin
FAM10943-i1-1.1_000669,NA,HigA family addiction module antidote protein
FAM10943-i1-1.1_000670,NA,IS30 family transposase
FAM10943-i1-1.1_000675,NA,IS30 family transposase
FAM10943-i1-1.1_000676,NA,L%2CD-transpeptidase
FAM10943-i1-1.1_000677,NA,Jag N-terminal domain-containing protein
FAM10943-i1-1.1_000679,NA,transposase
FAM10943-i1-1.1_000680,NA,transposase
FAM10943-i1-1.1_000681,NA,IS30 family transposase
FAM10943-i1-1.1_000734,NA,ISLre2-like element ISLre2 family transposase
FAM10943-i1-1.1_000735,NA,IS30 family transposase
FAM10943-i1-1.1_000738,NA,TetR family transcriptional regulator C-terminal domain-containing protein
FAM10943-i1-1.1_000739,NA,helix-turn-helix transcriptional regulator
FAM10943-i1-1.1_000740,NA,ISLre2 family transposase
FAM10943-i1-1.1_000831,NA,IS30 family transposase
FAM10943-i1-1.1_000833,NA,group II intron reverse transcriptase/maturase
FAM10943-i1-1.1_000835,NA,IS3 family transposase
FAM10943-i1-1.1_000836,NA,IS30 family transposase
FAM10943-i1-1.1_000837,NA,transposase
FAM10943-i1-1.1_000838,NA,C40 family peptidase
FAM10943-i1-1.1_000839,NA,transposase
FAM10943-i1-1.1_000840,NA,Clp protease ClpP
FAM10943-i1-1.1_000865,NA,hypothetical protein
FAM10943-i1-1.1_000866,NA,transposase
FAM10943-i1-1.1_000869,NA,hypothetical protein
FAM10943-i1-1.1_000870,tnpB,IS66 family insertion sequence element accessory protein TnpB
FAM10943-i1-1.1_000871,NA,transposase
FAM10943-i1-1.1_000873,NA,IS30 family transposase
