gene,kmer_cluster,kmer_fisher_pvalue,kmer_fisher_qvalue,cluster_name_original,centroid
LWH12-1.2_000445,kmer_cluster_4,1,1,cluster.fasta12,centroid=LBN7-1.2_000422;seqs=20
LWO13-1.2_003465,kmer_cluster_4,1,1,cluster.fasta12,centroid=LBN7-1.2_000422;seqs=20
LWO14-1.2_000590,kmer_cluster_4,1,1,cluster.fasta12,centroid=LBN7-1.2_000422;seqs=20
LWH13-1.2_000773,kmer_cluster_4,1,1,cluster.fasta12,centroid=LBN7-1.2_000422;seqs=20
Leaf159-1-1.1_001043,kmer_cluster_4,1,1,cluster.fasta12,centroid=LBN7-1.2_000422;seqs=20
Leaf320-1-1.1_000393,kmer_cluster_4,1,1,cluster.fasta12,centroid=LBN7-1.2_000422;seqs=20
Root280D1-1-1.1_001425,kmer_cluster_4,1,1,cluster.fasta12,centroid=LBN7-1.2_000422;seqs=20
LM3X-1.2_000037,kmer_cluster_4,1,1,cluster.fasta12,centroid=LBN7-1.2_000422;seqs=20
LMB2-1.2_000197,kmer_cluster_4,1,1,cluster.fasta12,centroid=LBN7-1.2_000422;seqs=20
LMX7-1.2_000782,kmer_cluster_4,1,1,cluster.fasta12,centroid=LBN7-1.2_000422;seqs=20
Root1433D1-1-1.1_000023,kmer_cluster_4,1,1,cluster.fasta12,centroid=LBN7-1.2_000422;seqs=20
Root322-1-1.1_001000,kmer_cluster_4,1,1,cluster.fasta12,centroid=LBN7-1.2_000422;seqs=20
LBN7-1.2_002916,kmer_cluster_93,1,1,cluster.fasta120,centroid=LBN7-1.2_002916;seqs=19
LM3X-1.2_002179,kmer_cluster_93,1,1,cluster.fasta120,centroid=LBN7-1.2_002916;seqs=19
LMB2-1.2_002338,kmer_cluster_93,1,1,cluster.fasta120,centroid=LBN7-1.2_002916;seqs=19
LMI11-1-1.1_003103,kmer_cluster_93,1,1,cluster.fasta120,centroid=LBN7-1.2_002916;seqs=19
LMI13-1-1.1_002799,kmer_cluster_93,1,1,cluster.fasta120,centroid=LBN7-1.2_002916;seqs=19
LMS4-1.2_002346,kmer_cluster_93,1,1,cluster.fasta120,centroid=LBN7-1.2_002916;seqs=19
LMX7-1.2_002923,kmer_cluster_93,1,1,cluster.fasta120,centroid=LBN7-1.2_002916;seqs=19
LTA6-1.2_002168,kmer_cluster_93,1,1,cluster.fasta120,centroid=LBN7-1.2_002916;seqs=19
LWH10-1.2_000360,kmer_cluster_93,1,1,cluster.fasta120,centroid=LBN7-1.2_002916;seqs=19
LWH11-1.2_001988,kmer_cluster_93,1,1,cluster.fasta120,centroid=LBN7-1.2_002916;seqs=19
LWH12-1.2_001937,kmer_cluster_93,1,1,cluster.fasta120,centroid=LBN7-1.2_002916;seqs=19
LWH13-1.2_002261,kmer_cluster_93,1,1,cluster.fasta120,centroid=LBN7-1.2_002916;seqs=19
LWH7-1.2_002077,kmer_cluster_93,1,1,cluster.fasta120,centroid=LBN7-1.2_002916;seqs=19
LWO12-1.2_002162,kmer_cluster_93,1,1,cluster.fasta120,centroid=LBN7-1.2_002916;seqs=19
LWO13-1.2_001926,kmer_cluster_93,1,1,cluster.fasta120,centroid=LBN7-1.2_002916;seqs=19
LWO14-1.2_002670,kmer_cluster_93,1,1,cluster.fasta120,centroid=LBN7-1.2_002916;seqs=19
Leaf161-1-1.1_000446,kmer_cluster_93,1,1,cluster.fasta120,centroid=LBN7-1.2_002916;seqs=19
Leaf320-1-1.1_002438,kmer_cluster_93,1,1,cluster.fasta120,centroid=LBN7-1.2_002916;seqs=19
Root280D1-1-1.1_002944,kmer_cluster_93,1,1,cluster.fasta120,centroid=LBN7-1.2_002916;seqs=19
LMI1-1-1.1_000129,kmer_cluster_109,1,1,cluster.fasta121,centroid=LMI1-1-1.1_000129;seqs=18
LWH3-1.2_003303,kmer_cluster_109,1,1,cluster.fasta121,centroid=LMI1-1-1.1_000129;seqs=18
Root61-1-1.1_001313,kmer_cluster_109,1,1,cluster.fasta121,centroid=LMI1-1-1.1_000129;seqs=18
LM3X-1.2_002333,kmer_cluster_109,1,1,cluster.fasta121,centroid=LMI1-1-1.1_000129;seqs=18
LMB2-1.2_002492,kmer_cluster_109,1,1,cluster.fasta121,centroid=LMI1-1-1.1_000129;seqs=18
LMI12-1-1.1_000362,kmer_cluster_109,1,1,cluster.fasta121,centroid=LMI1-1-1.1_000129;seqs=18
LMS4-1.2_002514,kmer_cluster_109,1,1,cluster.fasta121,centroid=LMI1-1-1.1_000129;seqs=18
LMX7-1.2_003077,kmer_cluster_109,1,1,cluster.fasta121,centroid=LMI1-1-1.1_000129;seqs=18
LTA6-1.2_002336,kmer_cluster_109,1,1,cluster.fasta121,centroid=LMI1-1-1.1_000129;seqs=18
LWH10-1.2_000536,kmer_cluster_109,1,1,cluster.fasta121,centroid=LMI1-1-1.1_000129;seqs=18
LWH12-1.2_001776,kmer_cluster_109,1,1,cluster.fasta121,centroid=LMI1-1-1.1_000129;seqs=18
LWH7-1.2_004053,kmer_cluster_109,1,1,cluster.fasta121,centroid=LMI1-1-1.1_000129;seqs=18
LWO13-1.2_002091,kmer_cluster_109,1,1,cluster.fasta121,centroid=LMI1-1-1.1_000129;seqs=18
LWS13-1.2_001268,kmer_cluster_109,1,1,cluster.fasta121,centroid=LMI1-1-1.1_000129;seqs=18
Leaf288-1-1.1_002550,kmer_cluster_109,1,1,cluster.fasta121,centroid=LMI1-1-1.1_000129;seqs=18
LBN7-1.2_003074,kmer_cluster_109,1,1,cluster.fasta121,centroid=LMI1-1-1.1_000129;seqs=18
LWH11-1.2_002148,kmer_cluster_109,1,1,cluster.fasta121,centroid=LMI1-1-1.1_000129;seqs=18
LWO14-1.2_002812,kmer_cluster_109,1,1,cluster.fasta121,centroid=LMI1-1-1.1_000129;seqs=18
LM3X-1.2_000058,kmer_cluster_6,1,1,cluster.fasta122,centroid=LM3X-1.2_000058;seqs=12
LMB2-1.2_000218,kmer_cluster_6,1,1,cluster.fasta122,centroid=LM3X-1.2_000058;seqs=12
LMX7-1.2_000803,kmer_cluster_6,1,1,cluster.fasta122,centroid=LM3X-1.2_000058;seqs=12
LWO14-1.2_000608,kmer_cluster_6,1,1,cluster.fasta122,centroid=LM3X-1.2_000058;seqs=12
LBN7-1.2_000444,kmer_cluster_6,1,1,cluster.fasta122,centroid=LM3X-1.2_000058;seqs=12
LWH11-1.2_003588,kmer_cluster_6,1,1,cluster.fasta122,centroid=LM3X-1.2_000058;seqs=12
LWO12-1.2_000644,kmer_cluster_6,1,1,cluster.fasta122,centroid=LM3X-1.2_000058;seqs=12
LMS4-1.2_000207,kmer_cluster_6,1,1,cluster.fasta122,centroid=LM3X-1.2_000058;seqs=12
LTA6-1.2_003717,kmer_cluster_6,1,1,cluster.fasta122,centroid=LM3X-1.2_000058;seqs=12
LWH12-1.2_000424,kmer_cluster_6,1,1,cluster.fasta122,centroid=LM3X-1.2_000058;seqs=12
LWO13-1.2_003485,kmer_cluster_6,1,1,cluster.fasta122,centroid=LM3X-1.2_000058;seqs=12
LWH10-1.2_001994,kmer_cluster_6,1,1,cluster.fasta122,centroid=LM3X-1.2_000058;seqs=12
LWH7-1.2_002282,kmer_cluster_184,0.0641873118653304,0.282403487261787,cluster.fasta123,centroid=LWH7-1.2_002282;seqs=7
LMS4-1.2_001921,kmer_cluster_184,0.0641873118653304,0.282403487261787,cluster.fasta123,centroid=LWH7-1.2_002282;seqs=7
LTA6-1.2_001626,kmer_cluster_184,0.0641873118653304,0.282403487261787,cluster.fasta123,centroid=LWH7-1.2_002282;seqs=7
LWH10-1.2_003823,kmer_cluster_184,0.0641873118653304,0.282403487261787,cluster.fasta123,centroid=LWH7-1.2_002282;seqs=7
LWH12-1.2_002450,kmer_cluster_184,0.0641873118653304,0.282403487261787,cluster.fasta123,centroid=LWH7-1.2_002282;seqs=7
LWO13-1.2_001371,kmer_cluster_184,0.0641873118653304,0.282403487261787,cluster.fasta123,centroid=LWH7-1.2_002282;seqs=7
KHB019-1-1.1_002889,kmer_cluster_184,0.0641873118653304,0.282403487261787,cluster.fasta123,centroid=LWH7-1.2_002282;seqs=7
LBN7-1.2_002485,kmer_cluster_64,0.0641873118653304,0.282403487261787,cluster.fasta124,centroid=LBN7-1.2_002485;seqs=17
LM3X-1.2_001753,kmer_cluster_64,0.0641873118653304,0.282403487261787,cluster.fasta124,centroid=LBN7-1.2_002485;seqs=17
LMB2-1.2_001912,kmer_cluster_64,0.0641873118653304,0.282403487261787,cluster.fasta124,centroid=LBN7-1.2_002485;seqs=17
LMI11-1-1.1_003539,kmer_cluster_64,0.0641873118653304,0.282403487261787,cluster.fasta124,centroid=LBN7-1.2_002485;seqs=17
LMI12-1-1.1_001462,kmer_cluster_64,0.0641873118653304,0.282403487261787,cluster.fasta124,centroid=LBN7-1.2_002485;seqs=17
LMI13-1-1.1_003539,kmer_cluster_64,0.0641873118653304,0.282403487261787,cluster.fasta124,centroid=LBN7-1.2_002485;seqs=17
LMX7-1.2_002497,kmer_cluster_64,0.0641873118653304,0.282403487261787,cluster.fasta124,centroid=LBN7-1.2_002485;seqs=17
LWH11-1.2_001563,kmer_cluster_64,0.0641873118653304,0.282403487261787,cluster.fasta124,centroid=LBN7-1.2_002485;seqs=17
LWH13-1.2_002822,kmer_cluster_64,0.0641873118653304,0.282403487261787,cluster.fasta124,centroid=LBN7-1.2_002485;seqs=17
LWH3-1.2_000450,kmer_cluster_64,0.0641873118653304,0.282403487261787,cluster.fasta124,centroid=LBN7-1.2_002485;seqs=17
LWH7-1.2_003135,kmer_cluster_64,0.0641873118653304,0.282403487261787,cluster.fasta124,centroid=LBN7-1.2_002485;seqs=17
LWO12-1.2_002672,kmer_cluster_64,0.0641873118653304,0.282403487261787,cluster.fasta124,centroid=LBN7-1.2_002485;seqs=17
LWO14-1.2_002258,kmer_cluster_64,0.0641873118653304,0.282403487261787,cluster.fasta124,centroid=LBN7-1.2_002485;seqs=17
LWS13-1.2_002210,kmer_cluster_64,0.0641873118653304,0.282403487261787,cluster.fasta124,centroid=LBN7-1.2_002485;seqs=17
Leaf159-1-1.1_003648,kmer_cluster_64,0.0641873118653304,0.282403487261787,cluster.fasta124,centroid=LBN7-1.2_002485;seqs=17
Leaf161-1-1.1_000870,kmer_cluster_64,0.0641873118653304,0.282403487261787,cluster.fasta124,centroid=LBN7-1.2_002485;seqs=17
Leaf320-1-1.1_001890,kmer_cluster_64,0.0641873118653304,0.282403487261787,cluster.fasta124,centroid=LBN7-1.2_002485;seqs=17
LMS4-1.2_002455,kmer_cluster_104,1,1,cluster.fasta125,centroid=LMS4-1.2_002455;seqs=15
LTA6-1.2_002277,kmer_cluster_104,1,1,cluster.fasta125,centroid=LMS4-1.2_002455;seqs=15
LWH12-1.2_001836,kmer_cluster_104,1,1,cluster.fasta125,centroid=LMS4-1.2_002455;seqs=15
LWO13-1.2_002032,kmer_cluster_104,1,1,cluster.fasta125,centroid=LMS4-1.2_002455;seqs=15
LM3X-1.2_002275,kmer_cluster_104,1,1,cluster.fasta125,centroid=LMS4-1.2_002455;seqs=15
LMB2-1.2_002434,kmer_cluster_104,1,1,cluster.fasta125,centroid=LMS4-1.2_002455;seqs=15
LMX7-1.2_003019,kmer_cluster_104,1,1,cluster.fasta125,centroid=LMS4-1.2_002455;seqs=15
LWH3-1.2_003373,kmer_cluster_104,1,1,cluster.fasta125,centroid=LMS4-1.2_002455;seqs=15
LWH7-1.2_003978,kmer_cluster_104,1,1,cluster.fasta125,centroid=LMS4-1.2_002455;seqs=15
Leaf203-1-1.1_002459,kmer_cluster_104,1,1,cluster.fasta125,centroid=LMS4-1.2_002455;seqs=15
LBN7-1.2_003012,kmer_cluster_104,1,1,cluster.fasta125,centroid=LMS4-1.2_002455;seqs=15
LWH11-1.2_002086,kmer_cluster_104,1,1,cluster.fasta125,centroid=LMS4-1.2_002455;seqs=15
LWO14-1.2_002755,kmer_cluster_104,1,1,cluster.fasta125,centroid=LMS4-1.2_002455;seqs=15
Root322-1-1.1_001426,kmer_cluster_104,1,1,cluster.fasta125,centroid=LMS4-1.2_002455;seqs=15
LWO12-1.2_003873,kmer_cluster_104,1,1,cluster.fasta125,centroid=LMS4-1.2_002455;seqs=15
LM3X-1.2_001927,kmer_cluster_81,2.65172782279854e-11,9.21475418422493e-10,cluster.fasta126,centroid=LM3X-1.2_001927;seqs=14
LMB2-1.2_002086,kmer_cluster_81,2.65172782279854e-11,9.21475418422493e-10,cluster.fasta126,centroid=LM3X-1.2_001927;seqs=14
LMX7-1.2_002671,kmer_cluster_81,2.65172782279854e-11,9.21475418422493e-10,cluster.fasta126,centroid=LM3X-1.2_001927;seqs=14
LBN7-1.2_001111,kmer_cluster_81,2.65172782279854e-11,9.21475418422493e-10,cluster.fasta126,centroid=LM3X-1.2_001927;seqs=14
LMS4-1.2_002666,kmer_cluster_81,2.65172782279854e-11,9.21475418422493e-10,cluster.fasta126,centroid=LM3X-1.2_001927;seqs=14
LTA6-1.2_001945,kmer_cluster_81,2.65172782279854e-11,9.21475418422493e-10,cluster.fasta126,centroid=LM3X-1.2_001927;seqs=14
LWH10-1.2_002698,kmer_cluster_81,2.65172782279854e-11,9.21475418422493e-10,cluster.fasta126,centroid=LM3X-1.2_001927;seqs=14
LWH12-1.2_002144,kmer_cluster_81,2.65172782279854e-11,9.21475418422493e-10,cluster.fasta126,centroid=LM3X-1.2_001927;seqs=14
LWH13-1.2_002530,kmer_cluster_81,2.65172782279854e-11,9.21475418422493e-10,cluster.fasta126,centroid=LM3X-1.2_001927;seqs=14
LWO12-1.2_002445,kmer_cluster_81,2.65172782279854e-11,9.21475418422493e-10,cluster.fasta126,centroid=LM3X-1.2_001927;seqs=14
LWO13-1.2_001703,kmer_cluster_81,2.65172782279854e-11,9.21475418422493e-10,cluster.fasta126,centroid=LM3X-1.2_001927;seqs=14
LWO14-1.2_002453,kmer_cluster_81,2.65172782279854e-11,9.21475418422493e-10,cluster.fasta126,centroid=LM3X-1.2_001927;seqs=14
LWH11-1.2_000154,kmer_cluster_81,2.65172782279854e-11,9.21475418422493e-10,cluster.fasta126,centroid=LM3X-1.2_001927;seqs=14
LWH11-1.2_000155,kmer_cluster_81,2.65172782279854e-11,9.21475418422493e-10,cluster.fasta126,centroid=LM3X-1.2_001927;seqs=14
LWH3-1.2_001460,kmer_cluster_185,1,1,cluster.fasta127,centroid=LWH3-1.2_001460;seqs=5
LWH7-1.2_001952,kmer_cluster_185,1,1,cluster.fasta127,centroid=LWH3-1.2_001460;seqs=5
Root166-1-1.1_001432,kmer_cluster_185,1,1,cluster.fasta127,centroid=LWH3-1.2_001460;seqs=5
LMI12-1-1.1_004314,kmer_cluster_185,1,1,cluster.fasta127,centroid=LWH3-1.2_001460;seqs=5
LWS13-1.2_003358,kmer_cluster_185,1,1,cluster.fasta127,centroid=LWH3-1.2_001460;seqs=5
Root280D1-1-1.1_001091,kmer_cluster_20,1,1,cluster.fasta128,centroid=Root280D1-1-1.1_001091;seqs=18
LBN7-1.2_000792,kmer_cluster_20,1,1,cluster.fasta128,centroid=Root280D1-1-1.1_001091;seqs=18
LWH11-1.2_003934,kmer_cluster_20,1,1,cluster.fasta128,centroid=Root280D1-1-1.1_001091;seqs=18
LMS4-1.2_000530,kmer_cluster_20,1,1,cluster.fasta128,centroid=Root280D1-1-1.1_001091;seqs=18
LTA6-1.2_000289,kmer_cluster_20,1,1,cluster.fasta128,centroid=Root280D1-1-1.1_001091;seqs=18
LWH12-1.2_000117,kmer_cluster_20,1,1,cluster.fasta128,centroid=Root280D1-1-1.1_001091;seqs=18
LWH13-1.2_000435,kmer_cluster_20,1,1,cluster.fasta128,centroid=Root280D1-1-1.1_001091;seqs=18
LWO13-1.2_003807,kmer_cluster_20,1,1,cluster.fasta128,centroid=Root280D1-1-1.1_001091;seqs=18
Leaf159-1-1.1_001407,kmer_cluster_20,1,1,cluster.fasta128,centroid=Root280D1-1-1.1_001091;seqs=18
Leaf320-1-1.1_000068,kmer_cluster_20,1,1,cluster.fasta128,centroid=Root280D1-1-1.1_001091;seqs=18
LM3X-1.2_000328,kmer_cluster_20,1,1,cluster.fasta128,centroid=Root280D1-1-1.1_001091;seqs=18
LMB2-1.2_000488,kmer_cluster_20,1,1,cluster.fasta128,centroid=Root280D1-1-1.1_001091;seqs=18
LMX7-1.2_001073,kmer_cluster_20,1,1,cluster.fasta128,centroid=Root280D1-1-1.1_001091;seqs=18
LWH10-1.2_002373,kmer_cluster_20,1,1,cluster.fasta128,centroid=Root280D1-1-1.1_001091;seqs=18
LWO14-1.2_000874,kmer_cluster_20,1,1,cluster.fasta128,centroid=Root280D1-1-1.1_001091;seqs=18
LWO12-1.2_000300,kmer_cluster_20,1,1,cluster.fasta128,centroid=Root280D1-1-1.1_001091;seqs=18
Root1433D1-1-1.1_002848,kmer_cluster_20,1,1,cluster.fasta128,centroid=Root280D1-1-1.1_001091;seqs=18
Root322-1-1.1_003164,kmer_cluster_20,1,1,cluster.fasta128,centroid=Root280D1-1-1.1_001091;seqs=18
LWH12-1.2_000113,kmer_cluster_186,0.0221273905484432,0.145985322010402,cluster.fasta129,centroid=LWH12-1.2_000113;seqs=4
LWO13-1.2_003811,kmer_cluster_186,0.0221273905484432,0.145985322010402,cluster.fasta129,centroid=LWH12-1.2_000113;seqs=4
LMS4-1.2_000534,kmer_cluster_186,0.0221273905484432,0.145985322010402,cluster.fasta129,centroid=LWH12-1.2_000113;seqs=4
LTA6-1.2_000293,kmer_cluster_186,0.0221273905484432,0.145985322010402,cluster.fasta129,centroid=LWH12-1.2_000113;seqs=4
LWH11-1.2_002106,kmer_cluster_106,1,1,cluster.fasta13,centroid=LWH11-1.2_002106;seqs=22
LBN7-1.2_003032,kmer_cluster_106,1,1,cluster.fasta13,centroid=LWH11-1.2_002106;seqs=22
LWO12-1.2_002045,kmer_cluster_106,1,1,cluster.fasta13,centroid=LWH11-1.2_002106;seqs=22
Root1433D1-1-1.1_000426,kmer_cluster_106,1,1,cluster.fasta13,centroid=LWH11-1.2_002106;seqs=22
Root322-1-1.1_001406,kmer_cluster_106,1,1,cluster.fasta13,centroid=LWH11-1.2_002106;seqs=22
LTA6-1.2_002297,kmer_cluster_106,1,1,cluster.fasta13,centroid=LWH11-1.2_002106;seqs=22
LWO13-1.2_002052,kmer_cluster_106,1,1,cluster.fasta13,centroid=LWH11-1.2_002106;seqs=22
LWO14-1.2_002774,kmer_cluster_106,1,1,cluster.fasta13,centroid=LWH11-1.2_002106;seqs=22
Leaf320-1-1.1_002326,kmer_cluster_106,1,1,cluster.fasta13,centroid=LWH11-1.2_002106;seqs=22
LWH12-1.2_001816,kmer_cluster_106,1,1,cluster.fasta13,centroid=LWH11-1.2_002106;seqs=22
Root280D1-1-1.1_003046,kmer_cluster_106,1,1,cluster.fasta13,centroid=LWH11-1.2_002106;seqs=22
LMS4-1.2_002475,kmer_cluster_106,1,1,cluster.fasta13,centroid=LWH11-1.2_002106;seqs=22
Leaf159-1-1.1_003039,kmer_cluster_106,1,1,cluster.fasta13,centroid=LWH11-1.2_002106;seqs=22
LM3X-1.2_002295,kmer_cluster_106,1,1,cluster.fasta13,centroid=LWH11-1.2_002106;seqs=22
LMB2-1.2_002454,kmer_cluster_106,1,1,cluster.fasta13,centroid=LWH11-1.2_002106;seqs=22
LMX7-1.2_003039,kmer_cluster_106,1,1,cluster.fasta13,centroid=LWH11-1.2_002106;seqs=22
LWH13-1.2_002140,kmer_cluster_106,1,1,cluster.fasta13,centroid=LWH11-1.2_002106;seqs=22
LWH10-1.2_000496,kmer_cluster_106,1,1,cluster.fasta13,centroid=LWH11-1.2_002106;seqs=22
LMI12-1-1.1_000532,kmer_cluster_106,1,1,cluster.fasta13,centroid=LWH11-1.2_002106;seqs=22
LWH7-1.2_004001,kmer_cluster_106,1,1,cluster.fasta13,centroid=LWH11-1.2_002106;seqs=22
LWS13-1.2_001317,kmer_cluster_106,1,1,cluster.fasta13,centroid=LWH11-1.2_002106;seqs=22
Root61-1-1.1_001365,kmer_cluster_106,1,1,cluster.fasta13,centroid=LWH11-1.2_002106;seqs=22
LBN7-1.2_001134,kmer_cluster_72,2.6061181042464e-06,6.58637120891363e-05,cluster.fasta130,centroid=LBN7-1.2_001134;seqs=9
LM3X-1.2_001880,kmer_cluster_72,2.6061181042464e-06,6.58637120891363e-05,cluster.fasta130,centroid=LBN7-1.2_001134;seqs=9
LMB2-1.2_002039,kmer_cluster_72,2.6061181042464e-06,6.58637120891363e-05,cluster.fasta130,centroid=LBN7-1.2_001134;seqs=9
LMX7-1.2_002624,kmer_cluster_72,2.6061181042464e-06,6.58637120891363e-05,cluster.fasta130,centroid=LBN7-1.2_001134;seqs=9
LWH10-1.2_002721,kmer_cluster_72,2.6061181042464e-06,6.58637120891363e-05,cluster.fasta130,centroid=LBN7-1.2_001134;seqs=9
LWH11-1.2_000178,kmer_cluster_72,2.6061181042464e-06,6.58637120891363e-05,cluster.fasta130,centroid=LBN7-1.2_001134;seqs=9
LWH13-1.2_002577,kmer_cluster_72,2.6061181042464e-06,6.58637120891363e-05,cluster.fasta130,centroid=LBN7-1.2_001134;seqs=9
LWO12-1.2_002490,kmer_cluster_72,2.6061181042464e-06,6.58637120891363e-05,cluster.fasta130,centroid=LBN7-1.2_001134;seqs=9
LWO14-1.2_002407,kmer_cluster_72,2.6061181042464e-06,6.58637120891363e-05,cluster.fasta130,centroid=LBN7-1.2_001134;seqs=9
LBN7-1.2_003585,kmer_cluster_136,1,1,cluster.fasta131,centroid=LBN7-1.2_003585;seqs=14
LM3X-1.2_002755,kmer_cluster_136,1,1,cluster.fasta131,centroid=LBN7-1.2_003585;seqs=14
LMB2-1.2_002914,kmer_cluster_136,1,1,cluster.fasta131,centroid=LBN7-1.2_003585;seqs=14
LMS4-1.2_003105,kmer_cluster_136,1,1,cluster.fasta131,centroid=LBN7-1.2_003585;seqs=14
LMX7-1.2_003499,kmer_cluster_136,1,1,cluster.fasta131,centroid=LBN7-1.2_003585;seqs=14
LTA6-1.2_002868,kmer_cluster_136,1,1,cluster.fasta131,centroid=LBN7-1.2_003585;seqs=14
LWH10-1.2_001091,kmer_cluster_136,1,1,cluster.fasta131,centroid=LBN7-1.2_003585;seqs=14
LWH11-1.2_002656,kmer_cluster_136,1,1,cluster.fasta131,centroid=LBN7-1.2_003585;seqs=14
LWH12-1.2_001290,kmer_cluster_136,1,1,cluster.fasta131,centroid=LBN7-1.2_003585;seqs=14
LWH13-1.2_001673,kmer_cluster_136,1,1,cluster.fasta131,centroid=LBN7-1.2_003585;seqs=14
LWO12-1.2_001523,kmer_cluster_136,1,1,cluster.fasta131,centroid=LBN7-1.2_003585;seqs=14
LWO13-1.2_002609,kmer_cluster_136,1,1,cluster.fasta131,centroid=LBN7-1.2_003585;seqs=14
LWO14-1.2_003268,kmer_cluster_136,1,1,cluster.fasta131,centroid=LBN7-1.2_003585;seqs=14
Leaf320-1-1.1_003347,kmer_cluster_136,1,1,cluster.fasta131,centroid=LBN7-1.2_003585;seqs=14
LWH7-1.2_000385,kmer_cluster_187,0.0559846004767606,0.282403487261787,cluster.fasta132,centroid=LWH7-1.2_000385;seqs=2
LWH3-1.2_002841,kmer_cluster_187,0.0559846004767606,0.282403487261787,cluster.fasta132,centroid=LWH7-1.2_000385;seqs=2
LBN7-1.2_001108,kmer_cluster_83,2.65172782279854e-11,9.21475418422493e-10,cluster.fasta133,centroid=LBN7-1.2_001108;seqs=14
LM3X-1.2_001930,kmer_cluster_83,2.65172782279854e-11,9.21475418422493e-10,cluster.fasta133,centroid=LBN7-1.2_001108;seqs=14
LMB2-1.2_002089,kmer_cluster_83,2.65172782279854e-11,9.21475418422493e-10,cluster.fasta133,centroid=LBN7-1.2_001108;seqs=14
LMS4-1.2_002669,kmer_cluster_83,2.65172782279854e-11,9.21475418422493e-10,cluster.fasta133,centroid=LBN7-1.2_001108;seqs=14
LMX7-1.2_002674,kmer_cluster_83,2.65172782279854e-11,9.21475418422493e-10,cluster.fasta133,centroid=LBN7-1.2_001108;seqs=14
LTA6-1.2_001948,kmer_cluster_83,2.65172782279854e-11,9.21475418422493e-10,cluster.fasta133,centroid=LBN7-1.2_001108;seqs=14
LWH10-1.2_002695,kmer_cluster_83,2.65172782279854e-11,9.21475418422493e-10,cluster.fasta133,centroid=LBN7-1.2_001108;seqs=14
LWH11-1.2_000151,kmer_cluster_83,2.65172782279854e-11,9.21475418422493e-10,cluster.fasta133,centroid=LBN7-1.2_001108;seqs=14
LWH12-1.2_002141,kmer_cluster_83,2.65172782279854e-11,9.21475418422493e-10,cluster.fasta133,centroid=LBN7-1.2_001108;seqs=14
LWH13-1.2_002527,kmer_cluster_83,2.65172782279854e-11,9.21475418422493e-10,cluster.fasta133,centroid=LBN7-1.2_001108;seqs=14
LWO12-1.2_002442,kmer_cluster_83,2.65172782279854e-11,9.21475418422493e-10,cluster.fasta133,centroid=LBN7-1.2_001108;seqs=14
LWO13-1.2_001706,kmer_cluster_83,2.65172782279854e-11,9.21475418422493e-10,cluster.fasta133,centroid=LBN7-1.2_001108;seqs=14
LWO14-1.2_002456,kmer_cluster_83,2.65172782279854e-11,9.21475418422493e-10,cluster.fasta133,centroid=LBN7-1.2_001108;seqs=14
LWH3-1.2_000273,kmer_cluster_83,2.65172782279854e-11,9.21475418422493e-10,cluster.fasta133,centroid=LBN7-1.2_001108;seqs=14
LBN7-1.2_001118,kmer_cluster_77,7.95518346839562e-09,2.45726778245998e-07,cluster.fasta134,centroid=LBN7-1.2_001118;seqs=12
LWH10-1.2_002705,kmer_cluster_77,7.95518346839562e-09,2.45726778245998e-07,cluster.fasta134,centroid=LBN7-1.2_001118;seqs=12
LWH11-1.2_000162,kmer_cluster_77,7.95518346839562e-09,2.45726778245998e-07,cluster.fasta134,centroid=LBN7-1.2_001118;seqs=12
LM3X-1.2_001921,kmer_cluster_77,7.95518346839562e-09,2.45726778245998e-07,cluster.fasta134,centroid=LBN7-1.2_001118;seqs=12
LMB2-1.2_002080,kmer_cluster_77,7.95518346839562e-09,2.45726778245998e-07,cluster.fasta134,centroid=LBN7-1.2_001118;seqs=12
LMS4-1.2_002660,kmer_cluster_77,7.95518346839562e-09,2.45726778245998e-07,cluster.fasta134,centroid=LBN7-1.2_001118;seqs=12
LMX7-1.2_002665,kmer_cluster_77,7.95518346839562e-09,2.45726778245998e-07,cluster.fasta134,centroid=LBN7-1.2_001118;seqs=12
LTA6-1.2_001939,kmer_cluster_77,7.95518346839562e-09,2.45726778245998e-07,cluster.fasta134,centroid=LBN7-1.2_001118;seqs=12
LWH12-1.2_002150,kmer_cluster_77,7.95518346839562e-09,2.45726778245998e-07,cluster.fasta134,centroid=LBN7-1.2_001118;seqs=12
LWH13-1.2_002536,kmer_cluster_77,7.95518346839562e-09,2.45726778245998e-07,cluster.fasta134,centroid=LBN7-1.2_001118;seqs=12
LWO13-1.2_001697,kmer_cluster_77,7.95518346839562e-09,2.45726778245998e-07,cluster.fasta134,centroid=LBN7-1.2_001118;seqs=12
LWO14-1.2_002447,kmer_cluster_77,7.95518346839562e-09,2.45726778245998e-07,cluster.fasta134,centroid=LBN7-1.2_001118;seqs=12
LBN7-1.2_000340,kmer_cluster_3,1,1,cluster.fasta135,centroid=LBN7-1.2_000340;seqs=21
LM3X-1.2_003655,kmer_cluster_3,1,1,cluster.fasta135,centroid=LBN7-1.2_000340;seqs=21
LMB2-1.2_000124,kmer_cluster_3,1,1,cluster.fasta135,centroid=LBN7-1.2_000340;seqs=21
LMI12-1-1.1_003872,kmer_cluster_3,1,1,cluster.fasta135,centroid=LBN7-1.2_000340;seqs=21
LMS4-1.2_000116,kmer_cluster_3,1,1,cluster.fasta135,centroid=LBN7-1.2_000340;seqs=21
